post_id,title,slug,link,date,modified,featured_media,featured_url,featured_reuse_count,featured_needs_replacement,total_body_images,fixed_body_images,article_specific_body_images,article_image_ids,article_image_urls,body_images_to_add_for_target_3,h2_count,screenPageViews_12m,activeUsers_12m,sessions_12m,engagedSessions_12m,screenPageViews_90d,activeUsers_90d,sessions_90d,engagedSessions_90d,gsc_clicks_12m,gsc_impressions_12m,gsc_ctr_12m,gsc_position_12m,gsc_clicks_90d,gsc_impressions_90d,gsc_ctr_90d,gsc_position_90d,recent_pace_index,access_rank,top_search_queries_12m,recommended_image_action
1079,MRIで腰痛の原因が見える？腰痛持ちの人に多い背骨の変化とは,mri%e3%81%a7%e8%85%b0%e7%97%9b%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%81%8c%e8%a6%8b%e3%81%88%e3%82%8b%ef%bc%9f%e8%85%b0%e7%97%9b%e6%8c%81%e3%81%a1%e3%81%ae%e4%ba%ba%e3%81%ab%e5%a4%9a%e3%81%84%e8%83%8c,https://physical-balance-lab.com/1079/,2024-11-21T11:11:26,2024-11-21T11:11:26,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,79.0,51.0,51.0,47.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.20534458509142053,21,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1098,姿勢が側弯症に与える影響とは？〜正しい姿勢と休憩がもたらす効果〜,%e5%a7%bf%e5%8b%a2%e3%81%8c%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ab%e4%b8%8e%e3%81%88%e3%82%8b%e5%bd%b1%e9%9f%bf%e3%81%a8%e3%81%af%ef%bc%9f%e3%80%9c%e6%ad%a3%e3%81%97%e3%81%84%e5%a7%bf%e5%8b%a2%e3%81%a8,https://physical-balance-lab.com/1098/,2024-11-27T13:48:58,2024-11-27T13:48:58,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,844,https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/00000041.jpg,2,7,67.0,35.0,49.0,33.0,15.0,8.0,9.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.907960199004975,22,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1179,【側弯症解説シリーズ】第6回：肩こりの原因は背骨にあった？脊柱側弯症が肩甲骨の動きを変える仕組みと簡単セルフケア,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac6%e5%9b%9e%ef%bc%9a%e8%82%a9%e3%81%93%e3%82%8a%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%81%af%e8%83%8c,https://physical-balance-lab.com/1179/,2025-04-08T13:03:50,2025-04-08T13:03:50,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,62.0,41.0,44.0,37.0,15.0,11.0,12.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.9811827956989247,23,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
731,【手首の痛み：ゴルフ好きは要注意！手首の痛み＋ゴルフ肘の原因と対策について解説！】,%e3%80%90%e6%89%8b%e9%a6%96%e3%81%ae%e7%97%9b%e3%81%bf%ef%bc%9a%e3%82%b4%e3%83%ab%e3%83%95%e5%a5%bd%e3%81%8d%e3%81%af%e8%a6%81%e6%b3%a8%e6%84%8f%ef%bc%81%e6%89%8b%e9%a6%96%e3%81%ae%e7%97%9b%e3%81%bf,https://physical-balance-lab.com/731/,2024-06-12T12:21:46,2024-06-12T12:47:58,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,6,3,3,"733,,734",https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/image_fx_.jpg | https://www.zamst-online.jp/brand/wp-content/uploads/2023/12/post032_img02.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/image_fx_japanese_male_40s_golf_wear_right_wrist_he.jpg,0,5,62.0,46.0,49.0,36.0,13.0,10.0,12.0,7.0,17.0,747.0,0.022757697456492636,28.00669344042838,4.0,112.0,0.03571428571428571,14.785714285714286,0.850358422939068,24,ゴルフ 手首 痛い（0クリック） / tfcc損傷 ゴルフ（0クリック） / ゴルフ 右手首 痛い（0クリック） / ゴルフ 手首 痛み（0クリック） / ゴルフ手首痛い（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
808,【夏の暑さで悪化する腰痛・肩こり、その原因と対策】,%e3%80%90%e5%a4%8f%e3%81%ae%e6%9a%91%e3%81%95%e3%81%a7%e6%82%aa%e5%8c%96%e3%81%99%e3%82%8b%e8%85%b0%e7%97%9b%e3%83%bb%e8%82%a9%e3%81%93%e3%82%8a%e3%80%81%e3%81%9d%e3%81%ae%e5%8e%9f%e5%9b%a0%e3%81%a8,https://physical-balance-lab.com/808/,2024-07-10T11:05:30,2024-07-10T11:06:45,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,3,61.0,33.0,40.0,28.0,6.0,4.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.3989071038251366,25,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
593,【頚部痛：その首の痛み、腹筋トレーニングが原因かも！！】,%e3%80%90%e9%a0%9a%e9%83%a8%e7%97%9b%ef%bc%9a%e3%81%9d%e3%81%ae%e9%a6%96%e3%81%ae%e7%97%9b%e3%81%bf%e3%80%81%e8%85%b9%e7%ad%8b%e3%83%88%e3%83%ac%e3%83%bc%e3%83%8b%e3%83%b3%e3%82%b0%e3%81%8c%e5%8e%9f,https://physical-balance-lab.com/593/,2019-02-07T16:31:14,2024-06-24T11:03:23,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"594,596,595",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/45246_s__large.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/28757623_s__large.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/3428782_s__large.jpg,0,4,52.0,26.0,49.0,18.0,7.0,5.0,5.0,4.0,8.0,979.0,0.008171603677221655,11.804902962206333,2.0,425.0,0.004705882352941176,11.621176470588235,0.545940170940171,26,上体起こし 首痛い（0クリック） / 上体起こし 首が痛い（0クリック） / 腹筋 首 痛い（0クリック） / 腹筋 できない 首痛い（0クリック） / 腹筋 首が痛い（0クリック）,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
1741,肩の高さが左右で違うのはなぜ？胸郭のねじれと体幹の非対称をやさしく解説,shoulder-height-difference-trunk-asymmetry-guide,https://physical-balance-lab.com/1741/,2026-04-20T17:29:34,2026-04-20T17:29:34,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,51.0,24.0,28.0,22.0,51.0,24.0,28.0,22.0,0.0,0.0,0.0,,0.0,0.0,0.0,,4.055555555555555,27,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
634,【五十肩：年齢は関係ない！若い世代でも発症する五十肩の真実】,%e3%80%90%e4%ba%94%e5%8d%81%e8%82%a9%ef%bc%9a%e5%b9%b4%e9%bd%a2%e3%81%af%e9%96%a2%e4%bf%82%e3%81%aa%e3%81%84%ef%bc%81%e8%8b%a5%e3%81%84%e4%b8%96%e4%bb%a3%e3%81%a7%e3%82%82%e7%99%ba%e7%97%87%e3%81%99,https://physical-balance-lab.com/634/,2024-05-28T20:36:00,2024-05-28T20:37:09,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,6,2,4,"637,426,640,641",https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-28-19.56.51-Create-a-realistic-photo-style-image-of-a-doctor-examining-a-patients-shoulder-in-a-medical-clinic.-The-doctor-is-using-their-hands-to-check-for-pain.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-28-01.26.26-A-30-something-Asian-woman-working-at-her-desk-on-a-computer-in-a-modern-office-setting.-She-has-a-focused-expression-embodying-professionalism-and-d.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-28-19.58.47-Create-a-realistic-photo-style-image-of-a-young-Japanese-woman-consulting-with-a-physical-therapist-about-shoulder-pain.-The-background-should-show-a-.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-28-19.58.48-Create-a-realistic-photo-style-image-of-a-young-Japanese-woman-using-a-foam-roller-to-relieve-shoulder-pain-at-home.-The-background-should-show-a-mode.jpg,0,6,46.0,26.0,28.0,25.0,11.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.969806763285024,28,,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
824,【安心してください！子どもの脊柱側弯症の統計と割合から見る実態】,%e3%80%90%e5%ae%89%e5%bf%83%e3%81%97%e3%81%a6%e3%81%8f%e3%81%a0%e3%81%95%e3%81%84%ef%bc%81%e5%ad%90%e3%81%a9%e3%82%82%e3%81%ae%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e7%b5%b1%e8%a8%88,https://physical-balance-lab.com/824/,2024-07-18T16:52:06,2024-07-18T16:52:38,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,3,"825,826,827",https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/スクリーンショット-2024-07-18-16.26.45.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/スクリーンショット-2024-07-18-16.27.11.png | https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/スクリーンショット-2024-07-18-16.27.29.png,0,9,45.0,22.0,34.0,24.0,26.0,11.0,16.0,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.34320987654321,29,,記事別アイキャッチへ差し替え + 既存本文画像を目視確認
616,【腰痛予備軍：歩いているとスカートが回っちゃう？その理由と対策とは！】,%e3%80%90%e8%85%b0%e7%97%9b%e4%ba%88%e5%82%99%e8%bb%8d%ef%bc%9a%e6%ad%a9%e3%81%84%e3%81%a6%e3%81%84%e3%82%8b%e3%81%a8%e3%82%b9%e3%82%ab%e3%83%bc%e3%83%88%e3%81%8c%e5%9b%9e%e3%81%a3%e3%81%a1%e3%82%83,https://physical-balance-lab.com/616/,2022-07-23T17:19:44,2024-06-24T11:03:03,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,1,617,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-05-23-17.29.48-A-woman-walking-on-a-street-with-her-skirt-slightly-twisted-to-one-side-showing-the-common-phenomenon-of-skirts-rotating-while-walking.jpg,2,6,45.0,36.0,42.0,23.0,7.0,7.0,8.0,4.0,25.0,2089.0,0.011967448539971278,7.388224030636668,3.0,363.0,0.008264462809917356,9.110192837465565,0.6308641975308642,30,スカート 回る（2クリック） / スカート 回る 対策（1クリック） / スカートが回る（1クリック） / スカート 回る なぜ（0クリック） / スカート 上がってくる 原因（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
744,【肩の痛み：テニスプレーヤーを悩ます体のねじれ、その原因と改善策とは？】,%e3%80%90%e8%82%a9%e3%81%ae%e7%97%9b%e3%81%bf%ef%bc%9a%e3%83%86%e3%83%8b%e3%82%b9%e3%83%97%e3%83%ac%e3%83%bc%e3%83%a4%e3%83%bc%e3%82%92%e6%82%a9%e3%81%be%e3%81%99%e4%bd%93%e3%81%ae%e3%81%ad%e3%81%98,https://physical-balance-lab.com/744/,2024-06-14T18:07:12,2024-06-14T18:07:12,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,3,1,745,https://physical-balance-lab.com/wp/wp-content/uploads/2024/06/image_fx_japanese_male__30s__tennis_player_moment_o.jpg,2,6,44.0,38.0,41.0,23.0,12.0,9.0,11.0,2.0,18.0,724.0,0.024861878453038673,12.252762430939226,6.0,130.0,0.046153846153846156,8.723076923076924,1.106060606060606,31,腕のねじれ 原因（1クリック） / テニス 肩 痛い（0クリック） / 腕のねじれ 影響（0クリック） / テニス 左肩が痛い（0クリック） / 腕 ねじれ 痛み（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
932,【腰痛予防！看護師さん・介護職の方に知ってほしい！「ボディメカニクス」について】,%e3%80%90%e8%85%b0%e7%97%9b%e4%ba%88%e9%98%b2%ef%bc%81%e7%9c%8b%e8%ad%b7%e5%b8%ab%e3%81%95%e3%82%93%e3%83%bb%e4%bb%8b%e8%ad%b7%e8%81%b7%e3%81%ae%e6%96%b9%e3%81%ab%e7%9f%a5%e3%81%a3%e3%81%a6%e3%81%bb,https://physical-balance-lab.com/932/,2024-08-22T13:20:19,2024-08-23T11:28:55,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,938,https://physical-balance-lab.com/wp/wp-content/uploads/2024/08/youtsu_woman-197x300.png,2,8,44.0,27.0,35.0,22.0,7.0,5.0,7.0,3.0,15.0,2451.0,0.006119951040391677,23.682986536107713,3.0,287.0,0.010452961672473868,27.609756097560975,0.6452020202020202,32,ボディメカニクスとは（1クリック） / ボディメカニクス と は 看護（0クリック） / ボディメカニクス 看護（0クリック） / 看護 ボディメカニクス（0クリック） / 介護 腰痛予防 ボディメカニクス（0クリック）,記事別アイキャッチへ差し替え + 本文画像を2枚追加
1569,腰痛に強いレッドコード整体：エビデンスと改善プロセス,%e8%85%b0%e7%97%9b%e3%81%ab%e5%bc%b7%e3%81%84%e3%83%ac%e3%83%83%e3%83%89%e3%82%b3%e3%83%bc%e3%83%89%e6%95%b4%e4%bd%93%ef%bc%9a%e3%82%a8%e3%83%93%e3%83%87%e3%83%b3%e3%82%b9%e3%81%a8%e6%94%b9%e5%96%84,https://physical-balance-lab.com/1569/,2025-09-18T19:24:49,2025-09-18T19:24:49,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,6,43.0,32.0,34.0,25.0,11.0,10.0,10.0,6.0,16.0,454.0,0.03524229074889868,6.477973568281938,6.0,171.0,0.03508771929824561,8.029239766081872,1.0374677002583979,33,レッドコード 整体（0クリック） / レッドコード施術（0クリック） / レッドコード整体（0クリック） / レッドコード 施術（0クリック） / 整体 エビデンス（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
898,【脊柱側弯症の長期的な治療効果を26年追跡調査した研究データ】,%e3%80%90%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e9%95%b7%e6%9c%9f%e7%9a%84%e3%81%aa%e6%b2%bb%e7%99%82%e5%8a%b9%e6%9e%9c%e3%82%9226%e5%b9%b4%e8%bf%bd%e8%b7%a1%e8%aa%bf%e6%9f%bb%e3%81%97,https://physical-balance-lab.com/898/,2024-08-13T09:44:17,2024-08-13T09:44:17,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,4,41.0,28.0,29.0,27.0,8.0,4.0,4.0,4.0,0.0,28.0,0.0,10.428571428571429,0.0,0.0,0.0,,0.7913279132791329,34,エオス 名古屋市千種区井上町（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
796,【腰痛：知らないと危険！腰痛と脱水の意外な関係】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e7%9f%a5%e3%82%89%e3%81%aa%e3%81%84%e3%81%a8%e5%8d%b1%e9%99%ba%ef%bc%81%e8%85%b0%e7%97%9b%e3%81%a8%e8%84%b1%e6%b0%b4%e3%81%ae%e6%84%8f%e5%a4%96%e3%81%aa%e9%96%a2,https://physical-balance-lab.com/796/,2024-07-02T23:59:10,2024-07-02T23:59:10,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,4,40.0,25.0,25.0,21.0,15.0,8.0,8.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.5208333333333333,35,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1497,【筋・筋膜性腰痛解説シリーズ】第9回：自宅でできる腰痛改善ストレッチ＆運動法〜整体師が実践する「続けやすい」アプローチ〜,%e3%80%90%e7%ad%8b%e3%83%bb%e7%ad%8b%e8%86%9c%e6%80%a7%e8%85%b0%e7%97%9b%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac9%e5%9b%9e%ef%bc%9a%e8%87%aa%e5%ae%85%e3%81%a7%e3%81%a7,https://physical-balance-lab.com/1497/,2025-07-04T17:51:36,2025-07-04T17:54:47,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,7,39.0,25.0,26.0,20.0,4.0,2.0,2.0,2.0,0.0,14.0,0.0,19.714285714285715,0.0,0.0,0.0,,0.41595441595441596,36,筋膜性腰痛 ストレッチ（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1122,手術なしでもラクになる！脊柱側弯症と腰痛から解放される新常識 ～僕が伝えたい背骨ケアのポイント～,%e6%89%8b%e8%a1%93%e3%81%aa%e3%81%97%e3%81%a7%e3%82%82%e3%83%a9%e3%82%af%e3%81%ab%e3%81%aa%e3%82%8b%ef%bc%81%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%8b%e3%82%89,https://physical-balance-lab.com/1122/,2025-01-17T11:53:03,2025-01-17T11:53:03,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,38.0,25.0,28.0,24.0,7.0,5.0,5.0,4.0,3.0,43.0,0.06976744186046512,24.976744186046513,0.0,0.0,0.0,,0.7470760233918129,37,子供 名古屋 名東区 整体 側弯症（0クリック） / 50代 腰が曲がる（0クリック） / 側弯症 立ち仕事（0クリック） / 側弯症 腰痛 ストレッチ（0クリック） / 側弯症に効くストレッチ（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
888,【側弯症に推奨！ピラティスで姿勢が良くなる!? 最新研究からわかったすごい効果！】,%e3%80%90%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ab%e6%8e%a8%e5%a5%a8%ef%bc%81%e3%83%94%e3%83%a9%e3%83%86%e3%82%a3%e3%82%b9%e3%81%a7%e5%a7%bf%e5%8b%a2%e3%81%8c%e8%89%af%e3%81%8f%e3%81%aa%e3%82%8b,https://physical-balance-lab.com/888/,2024-08-08T11:41:38,2024-08-08T11:50:43,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,3,2,1,890,https://physical-balance-lab.com/wp/wp-content/uploads/2024/08/Monica_2024-08-08_11-50-01.png,2,5,37.0,24.0,26.0,18.0,5.0,4.0,4.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.548048048048048,38,,記事別アイキャッチへ差し替え + 本文画像を2枚追加
459,【バイオフィードバック療法の詳細解説】,%e3%80%90%e3%83%90%e3%82%a4%e3%82%aa%e3%83%95%e3%82%a3%e3%83%bc%e3%83%89%e3%83%90%e3%83%83%e3%82%af%e7%99%82%e6%b3%95%e3%81%ae%e8%a9%b3%e7%b4%b0%e8%a7%a3%e8%aa%ac%e3%80%91,https://physical-balance-lab.com/459/,2024-04-18T15:43:38,2024-06-24T11:04:05,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,2,35.0,22.0,23.0,18.0,9.0,5.0,6.0,4.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.042857142857143,39,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
892,【シュロス法が脊柱側弯症改善に効果があるという研究データ】,%e3%80%90%e3%82%b7%e3%83%a5%e3%83%ad%e3%82%b9%e6%b3%95%e3%81%8c%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e6%94%b9%e5%96%84%e3%81%ab%e5%8a%b9%e6%9e%9c%e3%81%8c%e3%81%82%e3%82%8b%e3%81%a8%e3%81%84,https://physical-balance-lab.com/892/,2024-08-09T12:26:41,2024-08-09T12:28:01,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,35.0,24.0,27.0,20.0,3.0,2.0,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.34761904761904766,40,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1137,思わずスッと動ける股関節へ！実は簡単に始められるケア方法って？,%e6%80%9d%e3%82%8f%e3%81%9a%e3%82%b9%e3%83%83%e3%81%a8%e5%8b%95%e3%81%91%e3%82%8b%e8%82%a1%e9%96%a2%e7%af%80%e3%81%b8%ef%bc%81%e5%ae%9f%e3%81%af%e7%b0%a1%e5%8d%98%e3%81%ab%e5%a7%8b%e3%82%81%e3%82%89,https://physical-balance-lab.com/1137/,2025-02-03T17:21:21,2025-02-03T17:21:21,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,33.0,27.0,28.0,16.0,15.0,11.0,12.0,6.0,21.0,300.0,0.07,10.476666666666667,9.0,75.0,0.12,7.32,1.8434343434343432,41,股関節痛 治療テクニック 楽になる（0クリック） / 神股関節ケア（0クリック） / フィジカルバランスラボ整体院（0クリック） / 股関節痛 治療テクニック（0クリック） / 股関節痛 治療テクニック 人気（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1460,【筋・筋膜性腰痛解説シリーズ】第3回：なぜ腰が痛いと身体が硬くなるの？筋肉のコリが動きを奪うメカニズムを徹底解説,%e3%80%90%e7%ad%8b%e3%83%bb%e7%ad%8b%e8%86%9c%e6%80%a7%e8%85%b0%e7%97%9b%e8%a7%a3%e8%aa%ac%e3%82%b7%e3%83%aa%e3%83%bc%e3%82%ba%e3%80%91%e7%ac%ac3%e5%9b%9e%ef%bc%9a%e3%81%aa%e3%81%9c%e8%85%b0%e3%81%8c,https://physical-balance-lab.com/1460/,2025-05-26T12:55:01,2025-05-26T12:55:01,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,9,31.0,25.0,27.0,13.0,12.0,11.0,11.0,5.0,11.0,1093.0,0.010064043915827997,12.772186642268984,4.0,271.0,0.014760147601476014,22.74538745387454,1.5698924731182795,42,胸腰筋膜 硬い（1クリック） / 腰痛 しこり（1クリック） / 筋性防御 なぜ（0クリック） / 筋筋膜性腰痛（0クリック） / 胸 腰 筋膜 トリガー ポイント（0クリック）,記事別アイキャッチへ差し替え + 本文画像を3枚追加
589,【腰痛：アキレス腱の固さと腰痛の関係】,%e3%80%90%e8%85%b0%e7%97%9b%ef%bc%9a%e3%82%a2%e3%82%ad%e3%83%ac%e3%82%b9%e8%85%b1%e3%81%ae%e5%9b%ba%e3%81%95%e3%81%a8%e8%85%b0%e7%97%9b%e3%81%ae%e9%96%a2%e4%bf%82%e3%80%91,https://physical-balance-lab.com/589/,2024-04-10T16:26:28,2024-06-24T11:03:32,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,4,31.0,20.0,20.0,19.0,9.0,7.0,7.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1.1774193548387097,43,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
1668,ぎっくり腰からの回復、いつ何をすればいい？急性期・回復期・予防期の過ごし方,%e3%81%8e%e3%81%a3%e3%81%8f%e3%82%8a%e8%85%b0%e3%81%8b%e3%82%89%e3%81%ae%e5%9b%9e%e5%be%a9%e3%80%81%e3%81%84%e3%81%a4%e4%bd%95%e3%82%92%e3%81%99%e3%82%8c%e3%81%b0%e3%81%84%e3%81%84%ef%bc%9f%e6%80%a5,https://physical-balance-lab.com/1668/,2026-01-25T12:00:00,2026-01-17T19:20:53,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,2,2,0,,,3,8,30.0,20.0,22.0,15.0,16.0,10.0,11.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2.162962962962963,44,,記事別アイキャッチへ差し替え + 本文画像を3枚追加
323,【股関節痛：脊柱側弯症と股関節痛の意外な関係とは？】,%e3%80%90%e8%82%a1%e9%96%a2%e7%af%80%e7%97%9b%ef%bc%9a%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%a8%e8%82%a1%e9%96%a2%e7%af%80%e7%97%9b%e3%81%ae%e6%84%8f%e5%a4%96%e3%81%aa%e9%96%a2%e4%bf%82,https://physical-balance-lab.com/323/,2024-04-30T21:37:40,2024-05-23T16:03:53,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,5,2,2,"549,394",https://physical-balance-lab.com/wp/wp-content/uploads/2024/04/側弯症①.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/DALL·E-2024-04-15-19.42.02-An-office-worker-a-woman-in-her-40s-taking-a-break-from-work-by-stretching-her-body-in-front-of-her-desk.-She-is-doing-a-standing-stretch-reaching-.png,1,5,30.0,18.0,18.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.13518518518518519,45,,記事別アイキャッチへ差し替え + 本文画像を1枚追加
1101,脊柱側弯症のストレッチ、気をつけるべき理由と安全な取り組み方,%e8%84%8a%e6%9f%b1%e5%81%b4%e5%bc%af%e7%97%87%e3%81%ae%e3%82%b9%e3%83%88%e3%83%ac%e3%83%83%e3%83%81%e3%80%81%e6%b0%97%e3%82%92%e3%81%a4%e3%81%91%e3%82%8b%e3%81%b9%e3%81%8d%e7%90%86%e7%94%b1%e3%81%a8,https://physical-balance-lab.com/1101/,2024-11-28T11:20:28,2024-11-28T11:25:43,314,https://physical-balance-lab.com/wp/wp-content/uploads/2024/05/eyecatch.jpg,217,True,4,2,2,"844,1103",https://physical-balance-lab.com/wp/wp-content/uploads/2024/07/00000041.jpg | https://physical-balance-lab.com/wp/wp-content/uploads/2024/11/unnamed-file.png,1,4,26.0,20.0,22.0,14.0,4.0,3.0,3.0,3.0,8.0,730.0,0.010958904109589041,13.39041095890411,2.0,106.0,0.018867924528301886,15.424528301886792,0.6239316239316239,46,脊柱側弯症 ストレッチ（1クリック） / 側弯症 ストレッチ（0クリック） / 側 弯症 やってはいけない ストレッチ（0クリック） / 側弯症 やってはいけないストレッチ（0クリック） / 側湾症 ストレッチ（0クリック）,記事別アイキャッチへ差し替え + 本文画像を1枚追加
