page,clicks,impressions,ctr,position,post_id
https://physical-balance-lab.com/1107/,1,28,0.03571428571428571,10.678571428571429,1107
https://physical-balance-lab.com/1150/,1,56,0.017857142857142856,41.410714285714285,1150
https://physical-balance-lab.com/1555/,1,17,0.058823529411764705,42.588235294117645,1555
https://physical-balance-lab.com/328/,1,29,0.034482758620689655,21.344827586206897,328
https://physical-balance-lab.com/463/,1,31,0.03225806451612903,18.548387096774192,463
https://physical-balance-lab.com/471/,1,18,0.05555555555555555,8.555555555555555,471
https://physical-balance-lab.com/495/,1,46,0.021739130434782608,20.608695652173914,495
https://physical-balance-lab.com/657/,1,17,0.058823529411764705,13.705882352941176,657
https://physical-balance-lab.com/709/,1,77,0.012987012987012988,29.5974025974026,709
https://physical-balance-lab.com/author/okumura/,1,12,0.08333333333333333,32.25,
https://physical-balance-lab.com/news/,1,93,0.010752688172043012,6.602150537634409,
https://physical-balance-lab.com/news/%E3%80%90%E3%81%8E%E3%81%A3%E3%81%8F%E3%82%8A%E8%85%B0%E3%81%AB%E6%B3%A8%E6%84%8F%E3%81%A7%E3%81%99%E3%82%88%EF%BC%81%E3%80%91/,1,13,0.07692307692307693,19.76923076923077,
https://physical-balance-lab.com/privacy-policy/,1,22,0.045454545454545456,13.181818181818182,
https://physical-balance-lab.com/1002/,0,50,0.0,37.08,1002
https://physical-balance-lab.com/1046/,0,30,0.0,62.333333333333336,1046
https://physical-balance-lab.com/1074/,0,14,0.0,50.714285714285715,1074
https://physical-balance-lab.com/1124/,0,60,0.0,36.25,1124
https://physical-balance-lab.com/1129/,0,1,0.0,4.0,1129
https://physical-balance-lab.com/1140/,0,18,0.0,66.66666666666667,1140
https://physical-balance-lab.com/1206/,0,4,0.0,26.75,1206
https://physical-balance-lab.com/1457/,0,81,0.0,9.876543209876543,1457
https://physical-balance-lab.com/1467/,0,2,0.0,9.5,1467
https://physical-balance-lab.com/1472/,0,42,0.0,7.619047619047619,1472
https://physical-balance-lab.com/1479/,0,11,0.0,7.0,1479
https://physical-balance-lab.com/1489/,0,30,0.0,8.466666666666667,1489
https://physical-balance-lab.com/1497/,0,14,0.0,19.714285714285715,1497
https://physical-balance-lab.com/1507/,0,28,0.0,11.071428571428571,1507
https://physical-balance-lab.com/1520/,0,7,0.0,9.571428571428571,1520
https://physical-balance-lab.com/1525/,0,36,0.0,14.75,1525
https://physical-balance-lab.com/1532/,0,68,0.0,11.794117647058824,1532
https://physical-balance-lab.com/1539/,0,51,0.0,12.823529411764707,1539
https://physical-balance-lab.com/1549/,0,7,0.0,36.285714285714285,1549
https://physical-balance-lab.com/1552/,0,12,0.0,3.9166666666666665,1552
https://physical-balance-lab.com/1558/,0,10,0.0,6.7,1558
https://physical-balance-lab.com/1581/,0,6,0.0,6.166666666666667,1581
https://physical-balance-lab.com/22/,0,2,0.0,11.5,22
https://physical-balance-lab.com/347/,0,8,0.0,34.25,347
https://physical-balance-lab.com/465/,0,42,0.0,38.95238095238095,465
https://physical-balance-lab.com/467/,0,86,0.0,63.16279069767442,467
https://physical-balance-lab.com/477/,0,9,0.0,35.666666666666664,477
https://physical-balance-lab.com/602/,0,169,0.0,16.786982248520708,602
https://physical-balance-lab.com/610/,0,84,0.0,19.30952380952381,610
https://physical-balance-lab.com/667/,0,170,0.0,22.888235294117646,667
https://physical-balance-lab.com/718/,0,23,0.0,30.956521739130434,718
https://physical-balance-lab.com/722/,0,6,0.0,9.5,722
https://physical-balance-lab.com/729/,0,28,0.0,38.92857142857143,729
https://physical-balance-lab.com/770/,0,25,0.0,37.24,770
https://physical-balance-lab.com/774/,0,41,0.0,42.48780487804878,774
https://physical-balance-lab.com/779/,0,42,0.0,36.57142857142857,779
https://physical-balance-lab.com/793/,0,2,0.0,9.5,793
https://physical-balance-lab.com/798/,0,1,0.0,11.0,798
https://physical-balance-lab.com/842/,0,3,0.0,3.6666666666666665,842
https://physical-balance-lab.com/898/,0,28,0.0,10.428571428571429,898
https://physical-balance-lab.com/978/,0,30,0.0,12.0,978
https://physical-balance-lab.com/990/,0,15,0.0,15.533333333333333,990
https://physical-balance-lab.com/995/,0,29,0.0,5.896551724137931,995
https://physical-balance-lab.com/blog/page/3/,0,2,0.0,7.0,3
https://physical-balance-lab.com/category/back-pain/,0,2,0.0,7.0,
https://physical-balance-lab.com/category/frozen-shoulder/,0,2,0.0,48.5,
https://physical-balance-lab.com/guidance/gojukata-1/,0,1,0.0,36.0,
https://physical-balance-lab.com/guidance/gojukata-4/,0,11,0.0,8.454545454545453,
https://physical-balance-lab.com/guidance/sokuwanshou-1/,0,1,0.0,99.0,
https://physical-balance-lab.com/guidance/sokuwanshou-2/,0,2,0.0,10.0,
https://physical-balance-lab.com/guidance/sokuwanshou-3/,0,18,0.0,12.38888888888889,
https://physical-balance-lab.com/guidance/sokuwanshou-4/,0,8,0.0,26.125,
https://physical-balance-lab.com/guidance_category/gojukata/,0,5,0.0,32.0,
https://physical-balance-lab.com/guidance_category/sokuwanshou/,0,9,0.0,15.11111111111111,
https://physical-balance-lab.com/guidance_category/yotsu/,0,5,0.0,18.4,
https://physical-balance-lab.com/news/%E3%80%90%E3%83%9B%E3%83%BC%E3%83%A0%E3%83%9A%E3%83%BC%E3%82%B8%E3%83%AA%E3%83%8B%E3%83%A5%E3%83%BC%E3%82%A2%E3%83%AB%E3%81%AE%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B%E3%80%91/,0,30,0.0,7.2,
https://physical-balance-lab.com/news/%E3%80%90%E5%8F%B0%E9%A2%A8%E3%81%AB%E5%8D%81%E5%88%86%E8%AD%A6%E6%88%92%E3%81%97%E3%81%A6%E3%81%8F%E3%81%A0%E3%81%95%E3%81%84%EF%BC%81%E3%80%91/,0,17,0.0,7.176470588235294,
